project_id,year,domain,model_type,dataset_size,class_imbalance_ratio,label_noise_level,missing_data_ratio,data_leakage,overfitting_score,train_val_gap,unstable_training,underfitting_flag,accuracy,precision,recall,f1_score,roc_auc,failure_type,applied_augmentation,rebalancing_method,architecture_change,threshold_optimization,post_fix_f1_score
PRJ_5370,2023,computer_vision,CNN,56194,0.32657481732814664,0.027448091670868223,0.1467884440727199,0,0.1274646817162407,0.22848679571744987,0,0,0.7664520832674888,0.6722906071249426,0.9656529914492669,0.683167457025758,0.9015539034227665,class_imbalance,SMOTE,class_weight,0,0,0.7398374574475657
PRJ_5371,2022,recommender,Transformer,49063,0.131522950379099,0.00720658818624239,0.04869748285100825,0,0.08192078550343584,0.11719574753439162,0,0,0.6753749687875251,0.9461040412006978,0.9099563529361148,0.5714324771430781,0.9158943290090393,label_noise,MixUp,undersampling,0,0,0.7130898845075959
PRJ_5372,2025,medical,CNN,80428,0.05,0.09232273824683297,0.157982411296248,0,0.866699957046884,0.3379791527660676,0,0,0.6993365105288961,0.8020701314650811,0.8472035898683972,0.5250284622978678,0.9434468505650734,model_complexity,none,none,0,1,0.5858171652476456
PRJ_5373,2018,finance,EfficientNet,113116,0.21553687780069264,0.013096836367771968,0.19510294324335173,0,0.8480787372947445,0.1875655959408482,0,0,0.8588819995308052,0.6457692719604871,0.6127453829653416,0.7140811248743058,0.8136532285072313,model_complexity,none,oversampling,0,0,0.9379230346748882
PRJ_5374,2025,nlp,Hybrid,103146,0.2774875168865655,0.012358959129088376,0.008199377709113304,0,0.9627990423221359,0.1360639316215207,0,0,0.7922103649793291,0.9601688056642581,0.5744131755998861,0.6357608184876982,0.6794001940341436,poor_generalization,MixUp,class_weight,0,1,0.690441110679763
PRJ_5375,2026,finance,XGBoost,57407,0.35747780847528177,0.19071453443529476,0.13718828040167858,0,0.010283018814915224,0.1369460059595141,0,0,0.5800706682261414,0.5347148011869236,0.9260772912656027,0.4893076007635086,0.7134667209762634,poor_generalization,MixUp,class_weight,0,1,0.7321532091791518
PRJ_5376,2019,medical,Transformer,49273,0.24264339103014976,0.15923408446576215,0.04599158839448522,0,0.2017861786407431,0.04804775640411729,0,0,0.5743217883567949,0.6446728093554546,0.9622937767845534,0.4491072641911448,0.8261416493614094,data_quality,GAN,none,1,0,0.539456976313239
PRJ_5377,2023,nlp,XGBoost,27387,0.2894233678573816,0.12712708630141792,0.05475170651172365,0,0.46798144844365286,0.15708302713461098,0,0,0.5288491815900977,0.8419925716526124,0.6373368257097038,0.43757908582241667,0.7410475435399195,deployment_shift,MixUp,class_weight,0,0,0.6601640083003233
PRJ_5378,2020,nlp,DenseNet,61427,0.18590468290585038,0.12718968632457026,0.08616282916633716,0,0.9234138581560744,0.17593474055099476,0,0,0.8630926180418463,0.6643378219558329,0.6766833096328273,0.8074190182376568,0.806987402668566,poor_generalization,MixUp,oversampling,0,0,0.8924255680152059
PRJ_5379,2022,fraud,XGBoost,65321,0.0746352350257156,0.009197128097493646,0.1818350147254108,0,0.38038012596231763,0.385321437691871,1,0,0.717319977300392,0.9706964614684579,0.5435605194614659,0.5706845559469722,0.6044543622601257,label_noise,GAN,oversampling,0,0,0.6561417012287483
PRJ_5380,2020,finance,EfficientNet,107894,0.2667437401017187,0.1184249178902568,0.06720842714359776,0,0.6836943506563483,0.25915910067491343,0,0,0.5218102520257755,0.7225268050508951,0.9629028468506828,0.4321766952106839,0.823747845834942,class_imbalance,none,undersampling,1,0,0.5186401626385512
PRJ_5381,2022,finance,EfficientNet,57143,0.1920700210098645,0.27644279205094024,0.20454242055960112,0,0.09717186449420956,0.3934614509118218,0,0,0.8225562994470306,0.7822816144099045,0.7422363069874944,0.7688231786216645,0.6960704923350728,deployment_shift,GAN,class_weight,1,0,0.920393265236966
PRJ_5382,2021,fraud,Transformer,96326,0.5867170636903918,0.2768272178058209,0.17970593809303353,0,0.16433922695420466,0.3116643563972062,0,0,0.6208907463466469,0.5074723907943577,0.834864931388148,0.4414926660717488,0.7354076290040193,poor_generalization,none,oversampling,1,0,0.5540469377424664
PRJ_5383,2019,medical,CNN,118925,0.2682160482254723,0.09090592187492191,0.08338656629724309,1,0.9166396592007905,0.23466390771277026,1,0,0.7877376458875427,0.9255730165497678,0.9763117791756628,0.6822702624129756,0.941544779054452,data_quality,none,none,1,1,0.8627821637693913
PRJ_5384,2024,recommender,CNN,26499,0.30164552226761887,0.16235820369374462,0.10350278349367814,0,0.007823847655283545,0.1396744697152689,0,0,0.5501180817205708,0.6062603476201811,0.5785713215092998,0.4057067261784756,0.6834934191910387,data_quality,MixUp,class_weight,0,1,0.5200033089831045
PRJ_5385,2026,finance,CNN,77089,0.3122153237699053,0.09959731133140433,0.2426640081249483,0,0.3854216420336879,0.17988433272134086,1,0,0.6434697842505039,0.6407711898455124,0.657136245909862,0.5263016340637616,0.6442076616093558,label_noise,GAN,class_weight,0,0,0.7740392394952857
PRJ_5386,2018,computer_vision,XGBoost,40044,0.2815349992470918,0.2851953400350043,0.12452488389890298,0,0.5834571848447199,0.07426135820710181,0,0,0.6786044909010011,0.717838236105273,0.5926361238967428,0.6007415105301158,0.6613206594239337,class_imbalance,SMOTE,oversampling,0,0,0.6952172074099701
PRJ_5387,2019,recommender,XGBoost,57768,0.3491673141427346,0.25182544336924156,0.14723868495958883,1,0.6972266311306723,0.3650214936980728,0,0,0.6623520150483674,0.6530942016547312,0.8963949354974854,0.4905173692647542,0.6150584621304622,label_noise,GAN,undersampling,1,1,0.6980792205477371
PRJ_5388,2019,computer_vision,CNN,32139,0.1365484210427316,0.0667163419537124,0.047281060394344376,0,0.5195669431904187,0.2643570763243134,0,0,0.8498892883548699,0.6775431676559767,0.9744380505122272,0.7530115332562181,0.7461025148218173,deployment_shift,MixUp,oversampling,0,1,0.9724624100637003
PRJ_5389,2021,medical,DenseNet,24293,0.3962570309913644,0.04470902274141605,0.0064758674775124425,0,0.11474935864282843,0.3848025437617172,0,0,0.7660273715757945,0.9758065108995819,0.9892243254314179,0.6228155984513377,0.9195542226719451,poor_generalization,GAN,undersampling,0,0,0.8128545923317609
PRJ_5390,2021,computer_vision,XGBoost,116238,0.36645204736152165,0.24883101337171284,0.0013523138165861537,0,0.21596270604091683,0.33660835206846773,0,0,0.5658674825856027,0.5427598956977198,0.6750888218826867,0.4407130230689367,0.7894130424876227,poor_generalization,SMOTE,oversampling,0,1,0.6663121606246755
PRJ_5391,2021,recommender,EfficientNet,29388,0.20010412303280628,0.11689643572679582,0.2281551623375858,0,0.20207502044535608,0.15144544005315475,1,0,0.6650954467694014,0.9567689829689188,0.5791073012194772,0.5569978364887002,0.8172689464454229,deployment_shift,none,none,0,1,0.7906133026408655
PRJ_5392,2021,recommender,EfficientNet,50632,0.5508531843056653,0.22565600612886133,0.15052557649173953,0,0.525522112885964,0.15965685457173107,0,1,0.8466395176183503,0.5975632193410718,0.678540374911158,0.7792958014336141,0.6650137188346834,model_complexity,MixUp,none,0,0,1.0
PRJ_5393,2018,computer_vision,Hybrid,105220,0.3446180557801281,0.23793336824537195,0.03372819087447812,0,0.8740200965002527,0.0508981475639263,1,0,0.6097676726302154,0.8811764922864564,0.6497636601372307,0.5471478145103532,0.7756220968867571,deployment_shift,none,class_weight,1,1,0.6940189808673378
PRJ_5394,2024,computer_vision,Hybrid,66052,0.48332445410428154,0.1099075739425582,0.029347406677707633,0,0.5549833324909882,0.05117704270062591,0,0,0.648771280931277,0.5464272267652126,0.7860504469072875,0.524594955580485,0.8580067769729648,label_noise,GAN,oversampling,0,1,0.6033926893184453
PRJ_5395,2023,recommender,XGBoost,115411,0.06493760962723512,0.0002381685800894484,0.05326043095406649,0,0.13661209808957142,0.03181375238624353,0,0,0.5823298843361295,0.877875386343303,0.698492396200455,0.45896459757862085,0.6702764144656591,class_imbalance,none,oversampling,0,0,0.6512906575762087
PRJ_5396,2026,finance,DenseNet,41115,0.5039884884930458,0.1851232554131838,0.01004116542623018,0,0.1803294298055773,0.14204917307171802,0,0,0.8835207874691893,0.6977183833700317,0.856422625981929,0.7510949487237826,0.7588387671654587,class_imbalance,SMOTE,oversampling,0,0,0.965829250180745
PRJ_5397,2022,medical,DenseNet,703,0.24586421283738324,0.2825303151093519,0.08482764637055029,0,0.06538180164118834,0.15948524858008784,0,0,0.7570580167879887,0.9787275440633826,0.5713209205586518,0.6020401559300295,0.6376286400517638,data_quality,GAN,undersampling,0,1,0.8097265528577706
PRJ_5398,2020,finance,CNN,93851,0.5749787282770162,0.1893483330260654,0.23990556332196314,0,0.7721089431148838,0.3433540977206303,0,0,0.6315392810451225,0.6679758748926248,0.5279307397569912,0.5346543369401986,0.8634742690246869,label_noise,none,none,0,0,0.7404885360398655
PRJ_5399,2026,finance,EfficientNet,22348,0.2266439804385699,0.09337382175066018,0.19513534020519496,0,0.17426784345691182,0.22158402406383498,0,0,0.6937764484770057,0.6679601294206527,0.8670805549716949,0.552978057901439,0.7048003920292031,label_noise,SMOTE,undersampling,0,0,0.7226871164830635
PRJ_5400,2022,fraud,Hybrid,11691,0.36627602174640295,0.08265639015583882,0.05213655805690595,0,0.1565600070821117,0.32325125329849513,0,0,0.7750252754616003,0.9967069736919719,0.7774305599585617,0.7102472585725186,0.9360752750979309,class_imbalance,none,oversampling,0,0,0.8327798754289171
PRJ_5401,2020,fraud,Transformer,102663,0.11824771604301014,0.2633212846700584,0.054843600106211754,0,0.6619918852980321,0.38056091106417966,0,0,0.761663696044502,0.9536168842789402,0.9399679694009659,0.6711373187722591,0.7426639145545613,label_noise,SMOTE,undersampling,0,0,0.8330468917853152
PRJ_5402,2019,nlp,EfficientNet,94293,0.11318199560050704,0.22360171684357574,0.21092609341291302,0,0.5850229292720471,0.34835039680380947,0,0,0.6867275558096895,0.9693480363702601,0.9503971605452286,0.6253352556083626,0.6231089192914381,model_complexity,GAN,class_weight,1,1,0.7918046416277138
PRJ_5403,2026,medical,Transformer,86338,0.07381211275384951,0.16391310087461342,0.2340055290870166,0,0.0650741879949498,0.24624618009594335,1,0,0.7136414477071321,0.8197339448585166,0.5601412236060197,0.6427862674859459,0.8019046296863299,model_complexity,none,none,0,0,0.7807082242686242
PRJ_5404,2026,fraud,XGBoost,93664,0.48347893086458515,0.07671222508215114,0.23134854305994065,0,0.03816858650522392,0.240746107127465,0,1,0.8708972467507861,0.9165506086948061,0.9596676399311077,0.7119131068078037,0.6328525088037216,label_noise,SMOTE,class_weight,1,0,0.9000287185855603
PRJ_5405,2025,fraud,Transformer,76608,0.30632210525309655,0.20675113235656015,0.24891468309326864,0,0.7648091895654535,0.029365194323728663,0,0,0.7775468475075085,0.933860977622994,0.6590787329232904,0.6215653320804203,0.7064310641469933,poor_generalization,MixUp,class_weight,0,0,0.8050151014469927
PRJ_5406,2023,medical,Hybrid,80749,0.3715055927506362,0.27380270715810556,0.2450055439078007,0,0.9424457331415055,0.28003198795267936,0,0,0.6140197310893639,0.7649403984082757,0.9970533998260035,0.44149135602103273,0.8890446886276128,data_quality,GAN,class_weight,1,0,0.5239441723202218
PRJ_5407,2021,nlp,Transformer,118137,0.33591804648655194,0.20192960699085422,0.21348793049377698,0,0.6446674056411961,0.25808179741026854,0,0,0.5979796899644672,0.6817332470613242,0.7067197268362628,0.46958000440426695,0.8323055194163583,label_noise,SMOTE,none,0,0,0.530003721769092
PRJ_5408,2018,medical,Transformer,42530,0.05506270112986834,0.22270386432096406,0.18704213460335967,0,0.047290137242672836,0.25636049862989974,0,0,0.5963402746746604,0.8766903793450644,0.6513790790128909,0.4136192433542079,0.9094434335291431,poor_generalization,MixUp,none,0,0,0.474132116046813
PRJ_5409,2022,computer_vision,CNN,5576,0.4996062132665003,0.12726137655252215,0.17470967463878512,0,0.6729353669955317,0.32256653721384043,0,0,0.8679760376732273,0.5438834604803531,0.9775105745621993,0.8163601551891848,0.611527140188977,label_noise,GAN,undersampling,0,0,0.9802313436193066
PRJ_5410,2025,fraud,Hybrid,17070,0.31612916733746377,0.24693934170862222,0.10819530028406632,0,0.09218103934597532,0.06523796253160992,0,0,0.6737975915684041,0.5712050875836345,0.8243292166658163,0.6124131022644325,0.6411739492199177,class_imbalance,none,undersampling,0,1,0.7338420295189939
PRJ_5411,2019,fraud,Hybrid,69397,0.21287613649607043,0.18155814382910204,0.03877763902416559,0,0.29146734168614996,0.39739763363116964,1,0,0.8083622483936428,0.9932682692501734,0.5348226628300495,0.6735424809169832,0.7220906056035348,poor_generalization,MixUp,undersampling,0,1,0.8372071238832512
PRJ_5412,2025,recommender,XGBoost,2541,0.26826958446807564,0.1795096748818104,0.0016393229802735554,0,0.12679915354411253,0.36317543015261,1,0,0.7467009984228675,0.8378025332916017,0.7366640174883734,0.5828606036598878,0.811529326857524,data_quality,SMOTE,class_weight,0,1,0.816480078246677
PRJ_5413,2020,computer_vision,CNN,107528,0.42155413093231536,0.18985782117684025,0.08016323758517718,0,0.008307425981045502,0.34669310475252674,0,1,0.6994384278230149,0.5054283728477813,0.9308852628732696,0.5308519853887324,0.869544155069363,poor_generalization,none,undersampling,0,0,0.6344937175508754
PRJ_5414,2023,fraud,CNN,63374,0.2774189916933736,0.11758394896146579,0.04232271170419652,0,0.8041434102986135,0.16946428495232935,0,0,0.5041740124324253,0.73341847920751,0.966513368628491,0.3456416192686247,0.7033411032437809,poor_generalization,GAN,undersampling,0,0,0.45681732486416726
PRJ_5415,2023,nlp,XGBoost,93287,0.12492039549736618,0.26182201569442626,0.15998289281113476,0,0.6059528463443079,0.29383560576403495,0,0,0.5680105051920142,0.5177799795136013,0.581151487954862,0.38269163300837833,0.8997401198520616,model_complexity,MixUp,none,0,1,0.5771518876422962
PRJ_5416,2020,nlp,Hybrid,29756,0.1513532985763855,0.2059966005131699,0.15236060428307388,0,0.014853864203876355,0.10873320547967072,1,0,0.5142588363893088,0.9747618830037692,0.9020847846142146,0.4139148453745233,0.6917715644387112,model_complexity,GAN,undersampling,1,0,0.5676025423284525
PRJ_5417,2020,finance,CNN,36068,0.26960121133824577,0.24489916413690102,0.020481043205211047,0,0.4312247056680528,0.14547885005264657,1,0,0.6914319115136666,0.9135926185985691,0.5723246997808848,0.6310100514657012,0.6442270180886916,model_complexity,SMOTE,undersampling,0,1,0.8119661952982518
PRJ_5418,2026,recommender,CNN,92495,0.07437083155000233,0.11545183600062207,0.15294083383732038,0,0.25963779459570413,0.0401392352500749,0,1,0.5286589025175684,0.8972942037393041,0.6165925516973771,0.4139343542770171,0.849641365175971,data_quality,SMOTE,undersampling,0,0,0.49069136970401667
PRJ_5419,2022,fraud,EfficientNet,108068,0.15994759065349268,0.09671253171499829,0.09854159669521195,0,0.2839875914229474,0.1389343357935196,1,0,0.6144511387909664,0.7555152120681075,0.8293127485306535,0.5517038778360793,0.6603735009880429,data_quality,GAN,undersampling,0,1,0.641963791231139
PRJ_5420,2022,finance,EfficientNet,57961,0.5132461388732362,0.015277404375971138,0.23897569516094605,0,0.24202685823622294,0.3960584160994072,0,0,0.5696552286242432,0.9925782158674896,0.6529223996317665,0.3984496260944198,0.8610752860540507,class_imbalance,MixUp,class_weight,0,0,0.5561326911790052
PRJ_5421,2026,finance,DenseNet,19948,0.5631703596760868,0.2830717708401171,0.1546707975810233,0,0.15923183597354373,0.37005385899790344,0,0,0.5611722699733327,0.6411960728959947,0.8180516524645609,0.43928903673318426,0.7845775901569456,data_quality,none,none,0,1,0.636223095238496
PRJ_5422,2022,fraud,EfficientNet,49555,0.15387322020629995,0.1663935547685451,0.10462976032483973,0,0.1739215931472753,0.19404929812787938,0,0,0.7587035233781618,0.9568360667725988,0.7286238912994125,0.6576973385720108,0.9063572776579282,model_complexity,MixUp,class_weight,1,0,0.817915783570035
PRJ_5423,2021,nlp,XGBoost,74037,0.0934153715931694,0.1675880002063281,0.05679570447439761,0,0.17360953955242975,0.012438251684814938,0,0,0.7817208641804422,0.8762558255922257,0.6822605614515365,0.6114472565669109,0.6745734442630658,class_imbalance,SMOTE,class_weight,0,0,0.7065482515440648
PRJ_5424,2019,fraud,EfficientNet,59091,0.28381493269164193,0.16865815867733136,0.17217764720028633,0,0.7359548564523708,0.09328871319206247,0,0,0.8578119030908914,0.9312920862183898,0.8607880636844856,0.8073940614858485,0.9342162788262016,poor_generalization,MixUp,undersampling,1,0,0.9740869009364381
PRJ_5425,2026,computer_vision,XGBoost,101644,0.4471539592961768,0.14300819549828014,0.17825001187330144,1,0.1816118266894321,0.020922828935932315,0,0,0.7568680833244799,0.5825274214772355,0.8360677967623416,0.5945513482946525,0.74768743805364,poor_generalization,none,none,0,0,0.7395766638636037
PRJ_5426,2024,nlp,Transformer,99292,0.34296746091690666,0.0574643855523573,0.17957440021815455,0,0.16489746696046392,0.09077643973116666,0,1,0.8159933285356773,0.966642364941833,0.5414453003578337,0.7144291769607777,0.651413891647125,class_imbalance,GAN,undersampling,0,0,0.7895456539832838
PRJ_5427,2020,recommender,CNN,48394,0.32511956316429497,0.1885355500280409,0.0665016363150358,0,0.7632242047268963,0.11271538796756309,1,0,0.59808055346449,0.9732674056086497,0.821220861225588,0.401512003630276,0.8739185541226894,class_imbalance,MixUp,none,0,1,0.45922790181826745
PRJ_5428,2018,recommender,DenseNet,99458,0.23526841243455682,0.28735646846910173,0.2295442243718157,1,0.32732144203003444,0.2538038080867763,0,0,0.8468051953508089,0.8582919866621517,0.5997549240300777,0.7008108646124465,0.6855526801836241,deployment_shift,none,oversampling,0,1,0.7972929142411715
PRJ_5429,2022,nlp,Hybrid,93871,0.6407896923127887,0.005908246077647628,0.12256461474101696,0,0.28693833302231453,0.14116992017966498,0,0,0.5044953104753258,0.6484301951256117,0.7210927679445664,0.3061155069639556,0.8322139382540206,model_complexity,none,oversampling,1,0,0.3866556029482704
PRJ_5430,2022,nlp,XGBoost,96873,0.323813257346983,0.26839088987965193,0.07052685874249781,0,0.22802342410251597,0.3210770144831665,0,1,0.7200156037100106,0.7189911077768532,0.7525104017347748,0.6149310336664725,0.624292085643764,poor_generalization,SMOTE,oversampling,0,0,0.69978900501789
