Region,SubRegion,Country,DrugGroup,DrugSubGroup,DrugName,Reference year,Kilograms,msCode
Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,Methamphetamine,2023,8.03,CHE
Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,Methamphetamine,2023,0.015,CHE
Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,Methamphetamine,2023,0.08325,CHE
Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants (excluding “ecstasy”),Other stimulants,"Mephedrone (4-methylmethcathinone, 4-MMC)",2023,0.01,CHE
Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants (excluding “ecstasy”),Other stimulants,"Mephedrone (4-methylmethcathinone, 4-MMC)",2023,0.002,CHE
Europe,Western and Central Europe,Switzerland,Any other drugs/substances,Other miscellaneous,Other drugs/substances,2023,0,CHE
Europe,Western and Central Europe,Switzerland,Any other drugs/substances,Other miscellaneous,Other drugs/substances,2023,165,CHE
Europe,Western and Central Europe,Switzerland,Any other drugs/substances,Other miscellaneous,Other drugs/substances,2023,1.396,CHE
Europe,Western and Central Europe,Switzerland,Any other drugs/substances,Other miscellaneous,Other drugs/substances,2023,0,CHE
Europe,Western and Central Europe,Switzerland,Any other drugs/substances,Synthetic cannabinoids under international control,Synthetic cannabinoids under international control,2023,10.28,CHE
Europe,Western and Central Europe,Switzerland,Any other drugs/substances,Synthetic cannabinoids under international control,Synthetic cannabinoids under international control,2023,0.02,CHE
Europe,Western and Central Europe,Switzerland,Any other drugs/substances,Synthetic cannabinoids under international control,Synthetic cannabinoids under international control,2023,0.094,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),Cannabis herb (marijuana),2023,0.638,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),Cannabis herb (marijuana),2023,1.36,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),Cannabis herb (marijuana),2023,2378,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),Cannabis herb (marijuana),2023,5.23,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,Cannabis oil,2023,13.68,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,Cannabis oil,2023,0.1002,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,Cannabis oil,2023,1.041,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,Cannabis plants,2023,1201,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,Cannabis plants,2023,280.7,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,Cannabis plants,2023,6627.5,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),Cannabis resin (hashish),2023,0.02727,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),Cannabis resin (hashish),2023,1195,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,Cannabis seed,2023,1.28,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,Cannabis seed,2023,0.0039,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,Cannabis seed,2023,0.23631,CHE
Europe,Western and Central Europe,Switzerland,Cocaine-type,Cocaine,"""Crack"" cocaine",2023,0.71,CHE
Europe,Western and Central Europe,Switzerland,Cocaine-type,Cocaine,"""Crack"" cocaine",2023,0.0021,CHE
Europe,Western and Central Europe,Switzerland,Cocaine-type,Cocaine,Cocaine hydrochloride,2023,0.002,CHE
Europe,Western and Central Europe,Switzerland,Cocaine-type,Cocaine,Cocaine hydrochloride,2023,0.0101,CHE
Europe,Western and Central Europe,Switzerland,Cocaine-type,Cocaine,Cocaine hydrochloride,2023,322,CHE
Europe,Western and Central Europe,Switzerland,Cocaine-type,Coca-type,Coca leaf,2023,10.75,CHE
Europe,Western and Central Europe,Switzerland,Hallucinogens,Other Hallucinogens,"3,4-Methylenedioxyphenyl",2023,0.04,CHE
Europe,Western and Central Europe,Switzerland,Hallucinogens,Other Hallucinogens,Mescaline,2023,0.03,CHE
Europe,Western and Central Europe,Switzerland,Hallucinogens,Other Hallucinogens,Mescaline,2023,0.001,CHE
Europe,Western and Central Europe,Switzerland,Hallucinogens,Other Hallucinogens,Other hallucinogens,2023,6.49,CHE
Europe,Western and Central Europe,Switzerland,Hallucinogens,Other Hallucinogens,Other hallucinogens,2023,0.0393,CHE
Europe,Western and Central Europe,Switzerland,Hallucinogens,Other Hallucinogens,Psilocybine,2023,0.0012,CHE
Europe,Western and Central Europe,Switzerland,Hallucinogens,Other Hallucinogens,Psilocybine,2023,155,CHE
Europe,Western and Central Europe,Switzerland,Hallucinogens,Other Hallucinogens,Psilocybine,2023,0.0493,CHE
Europe,Western and Central Europe,Switzerland,NPS,Plant-based NPS,Khat,2023,765,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Opiates,Heroin,2023,0.012,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Opiates,Heroin,2023,0.00306,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Opiates,Heroin,2023,122,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Opiates,Illicit morphine,2023,1.04,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Opiates,Illicit morphine,2023,0.09,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Opiates,Illicit morphine,2023,0.0239,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Opiates,Opium,2023,0.0006,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Opiates,Opium,2023,5.01,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Other illicit opioids,Other illicit opioids,2023,3.36,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Other illicit opioids,Other illicit opioids,2023,0.012,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Other illicit opioids,Other illicit opioids,2023,0.009725,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Pharmaceutical opioids,Methadone,2023,0.29,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Pharmaceutical opioids,Methadone,2023,0.0704,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Pharmaceutical opioids,Methadone,2023,2.058,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Pharmaceutical opioids,Pharmaceutical opioids,2023,17.36,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Pharmaceutical opioids,Pharmaceutical opioids,2023,11.848,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Pharmaceutical opioids,Pharmaceutical opioids,2023,3.01335,CHE
Europe,Western and Central Europe,Switzerland,Sedatives and tranquillizers,Reported total sedatives and tranquillizers,"Total sedatives and tranquillizers (including the above, all other sedatives and tranquillizers, and any unspecified/undistinguished quantities of sedatives and tranquillizers)",2023,1.41,CHE
Europe,Western and Central Europe,Switzerland,Sedatives and tranquillizers,Reported total sedatives and tranquillizers,"Total sedatives and tranquillizers (including the above, all other sedatives and tranquillizers, and any unspecified/undistinguished quantities of sedatives and tranquillizers)",2023,0.00006,CHE
Europe,Western and Central Europe,Switzerland,Sedatives and tranquillizers,Reported total sedatives and tranquillizers,"Total sedatives and tranquillizers (including the above, all other sedatives and tranquillizers, and any unspecified/undistinguished quantities of sedatives and tranquillizers)",2023,8.532,CHE
Europe,Western and Central Europe,Switzerland,“Ecstasy”-type substances,“Ecstasy”-type substances,"Total ""ecstasy""-type substances (including the above, all other substances of this type and any unspecified/undistinguished quantities of substances of this type)",2019,112,CHE
Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,Amphetamine,2019,63,CHE
Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,Methamphetamine,2019,8,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),Cannabis herb (marijuana),2019,1436,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,Cannabis oil,2019,1,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,Cannabis plants,2019,144,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),Cannabis resin (hashish),2019,654,CHE
Europe,Western and Central Europe,Switzerland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,Cannabis seed,2019,8,CHE
Europe,Western and Central Europe,Switzerland,Cocaine-type,Cocaine,"""Crack"" cocaine",2019,0,CHE
Europe,Western and Central Europe,Switzerland,Cocaine-type,Cocaine,Cocaine hydrochloride,2019,857,CHE
Europe,Western and Central Europe,Switzerland,Hallucinogens,LSD,Lysergic acid diethylamide (LSD),2019,0,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Opiates,Heroin,2019,117,CHE
Europe,Western and Central Europe,Switzerland,Opioids,Opiates,Opium,2019,0,CHE
Europe,Western and Central Europe,United Kingdom,“Ecstasy”-type substances,“Ecstasy”-type substances,"3,4-methylenedioxymethamphetamine (MDMA)",2020,554.321015,GBR
Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,Amphetamine,2020,308,GBR
Europe,Western and Central Europe,United Kingdom,Any other drugs/substances,Other miscellaneous,Anabolic steroids,2020,0,GBR
Europe,Western and Central Europe,United Kingdom,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),Cannabis herb (marijuana),2020,18689,GBR
Europe,Western and Central Europe,United Kingdom,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,Cannabis plants,2020,82052.9,GBR
Europe,Western and Central Europe,United Kingdom,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),Cannabis resin (hashish),2020,1998,GBR
Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,"""Crack"" cocaine",2020,48,GBR
Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,Cocaine hydrochloride,2020,11179,GBR
Europe,Western and Central Europe,United Kingdom,Hallucinogens,LSD,Lysergic acid diethylamide (LSD),2020,0.0073,GBR
Europe,Western and Central Europe,United Kingdom,NPS,Ketamine and phencyclidine-type substances,Ketamine and phencyclidine-type substances,2020,187,GBR
Europe,Western and Central Europe,United Kingdom,Opioids,Opiates,Heroin,2020,1974,GBR
Europe,Western and Central Europe,United Kingdom,Opioids,Opiates,Illicit morphine,2020,2.5,GBR
Europe,Western and Central Europe,United Kingdom,Opioids,Pharmaceutical opioids,Methadone,2020,4,GBR
Europe,Western and Central Europe,United Kingdom,Sedatives and tranquillizers,Benzodiazepines,Benzodiazepines,2020,7.15,GBR
Europe,Western and Central Europe,United Kingdom,Sedatives and tranquillizers,Benzodiazepines,Benzodiazepines,2020,4.15,GBR
Europe,Western and Central Europe,United Kingdom,Sedatives and tranquillizers,GBL/GHB,Gamma-Hydroxybutyric acid (GHB),2020,55,GBR
Europe,Western and Central Europe,United Kingdom,“Ecstasy”-type substances,"Reported total ""ecstasy""-type substances","Total ""ecstasy""-type substances (including the above, all other substances of this type and any unspecified/undistinguished quantities of substances of this type)",2021,379.4,GBR
Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,Amphetamine,2021,308,GBR
Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants (excluding “ecstasy”),Other stimulants,"Mephedrone (4-methylmethcathinone, 4-MMC)",2021,0.14725,GBR
Europe,Western and Central Europe,United Kingdom,Any other drugs/substances,Other miscellaneous,Anabolic steroids,2021,0,GBR
Europe,Western and Central Europe,United Kingdom,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),Cannabis herb (marijuana),2021,18689,GBR
Europe,Western and Central Europe,United Kingdom,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,Cannabis plants,2021,82052.9,GBR
Europe,Western and Central Europe,United Kingdom,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),Cannabis resin (hashish),2021,1998,GBR
Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,"""Crack"" cocaine",2021,48,GBR
Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,Cocaine hydrochloride,2021,11179,GBR
Europe,Western and Central Europe,United Kingdom,Hallucinogens,LSD,Lysergic acid diethylamide (LSD),2021,0.0073,GBR
Europe,Western and Central Europe,United Kingdom,NPS,Ketamine and phencyclidine-type substances,Ketamine and phencyclidine-type substances,2021,187,GBR
Europe,Western and Central Europe,United Kingdom,Opioids,Opiates,Heroin,2021,1974,GBR
Europe,Western and Central Europe,United Kingdom,Opioids,Opiates,Illicit morphine,2021,2.5,GBR
Europe,Western and Central Europe,United Kingdom,Opioids,Pharmaceutical opioids,Methadone,2021,4,GBR
Europe,Western and Central Europe,United Kingdom,Sedatives and tranquillizers,GBL/GHB,Gamma-Hydroxybutyric acid (GHB),2021,55,GBR
Europe,Western and Central Europe,United Kingdom,“Ecstasy”-type substances,"Reported total ""ecstasy""-type substances","Total ""ecstasy""-type substances (including the above, all other substances of this type and any unspecified/undistinguished quantities of substances of this type)",2022,161.787,GBR
Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,Amphetamine,2022,243,GBR
Europe,Western and Central Europe,United Kingdom,Any other drugs/substances,Other miscellaneous,Anabolic steroids,2022,0,GBR
Europe,Western and Central Europe,United Kingdom,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),Cannabis herb (marijuana),2022,35436,GBR
Europe,Western and Central Europe,United Kingdom,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,Cannabis plants,2022,78595.5,GBR
